code;name;calories;protein;fat;carbo;fiber
17412;Domba, Selandia Baru, impor, leher, terpisah ramping dan gemuk, mentah;231;17,43;17,9;0,14;-
17413;Domba, Selandia Baru, bahu impor, terjaring, digulung, tanpa tulang, ramping dan gemuk terpisah, dimasak, dipanggang perlahan;287;21,45;22,33;0,05;-
17414;Domba, Selandia Baru, bahu impor, terjaring, digulung, tanpa tulang, ramping dan gemuk terpisah, mentah;252;16,9;20,36;0,2;-
17415;Daging domba, Selandia Baru, impor, potongan bahu, dipotong ramping dan gemuk, dimasak, direbus;322;26,79;23,86;0,05;-
17416;Daging domba, Selandia Baru, impor, potongan bahu, dipotong ramping dan gemuk, mentah;275;17,02;22,84;0,23;-
17417;Domba, Selandia Baru, impor, bahu berpotongan persegi, ramping dan berlemak, dimasak, dipanggang perlahan;294;20,88;23,39;0,03;-
17418;Domba, Selandia Baru, impor, tenderloin, dapat dipisahkan lemak dan lemaknya, dimasak, digoreng cepat;157;27,87;5;-;-
17419;Domba, Selandia Baru, impor, rak - sepenuhnya Prancis, dapat dipisahkan lemak dan lemak, dimasak, dipanggang cepat;195;23,56;11,2;0,01;-
17420;Domba, Selandia Baru, impor, rak - sepenuhnya Prancis, dapat dipisahkan lemak dan lemak, mentah;169;19,88;9,96;0,05;-
17421;Domba, Selandia Baru, impor, kaki bertulang terowongan, gemuk, langsing, lemak dan lemak yang terpisah, dimasak, dipanggang perlahan;208;23,41;12,68;0,03;-
17422;Domba, Selandia Baru, impor, kaki bertulang terowongan, chump off, shank off, lemak dan lemak terpisah, mentah;121;20,93;4,09;-;-
17423;Domba, Selandia Baru, impor, tenderloin, dapat dipisahkan lemak dan lemaknya, mentah;120;20,43;4,22;0,01;-
17424;Daging sapi muda, ditumbuk, dimasak, digoreng;215;25,83;11,78;1,51;-
17425;Daging sapi muda, kaki, putaran atas, tutup, potongan, tanpa tulang, dimasak, dipanggang;151;31,89;2,63;-;-
17426;Daging sapi muda, kaki, putaran atas, tutup, potongan, tanpa tulang, mentah;107;22,07;2,07;-;-
17427;Daging sapi muda, pinggang, cincang, hanya dapat dipisahkan tanpa lemak, dimasak, dipanggang;159;29,75;4,44;0,07;-
17428;Daging sapi muda, betis, hanya lean yang dapat dipisahkan, mentah;94;19,77;1,64;-;-
17429;Daging sapi muda, foreshank, osso buco, hanya dapat dipisahkan tanpa lemak, dimasak, direbus;157;29,12;4,51;-;-
17430;Daging sapi muda, bahu, potongan pisau, hanya lean yang dapat dipisahkan, dimasak, dipanggang;159;27,33;5,53;-;-
17431;Daging sapi muda, hanya lemak luar, mentah;503;8,85;51,6;0,89;-
17432;Daging sapi muda, hanya lemak luar, dimasak;540;15,28;53,23;-;-
17433;Daging sapi muda, hanya jahitan lemak, mentah;444;12,53;43,75;-;-
17434;Daging sapi muda, hanya jahitan lemak, dimasak;505;11,16;50,17;2,11;-
17435;Daging sapi muda, betis, ramping dan lemak terpisah, mentah;107;19,28;3,3;-;-
17436;Daging sapi muda, foreshank, osso buco, dapat dipisahkan lemak dan lemaknya, dimasak, direbus;182;27,94;7,77;0,11;-
17437;Daging sapi muda, pinggang, cincang, lemak dan lemak yang dapat dipisahkan, dimasak, dipanggang;198;28,04;9,48;0,16;-
17438;Daging sapi muda, pundak, potongan pisau, dapat dipisahkan lemak dan lemaknya, dimasak, dipanggang;199;25,72;10,57;0,15;-
17439;"Domba, Australia, impor, segar, kaki, bawah, tanpa tulang, hanya lean terpisah, dipangkas menjadi 1/8"" lemak, dimasak, dipanggang";190;28,6;8,35;-;-
17440;"Domba, Australia, impor, segar, kaki, hindshank, tumit, tulang-dalam, lean saja yang dapat dipisahkan, dipangkas hingga 1/8"" lemak, dimasak, direbus";174;30,73;5,63;-;-
17441;"Domba, Australia, impor, segar, kaki, hindshank, tumit, tulang-in, lean terpisah, dipangkas menjadi 1/8"" lemak, mentah";122;22,49;3,53;-;-
17442;"Domba, Australia, impor, segar, tenderloin, tanpa tulang, hanya tanpa lemak yang dapat dipisahkan, dipangkas hingga 1/8"" lemak, dimasak, dipanggang";184;30,97;6,71;-;-
17443;"Domba, Australia, impor, segar, tenderloin, tanpa tulang, hanya lean terpisah, dipangkas menjadi 1/8"" lemak, mentah";136;23,42;4,73;-;-
17444;"Domba, Australia, impor, segar, kaki, bawah, tanpa tulang, ramping hanya dipisahkan, dipangkas menjadi 1/8"" lemak, mentah";136;22,28;5,24;-;-
17445;"Domba, Australia, impor, segar, kaki, pengusir, tulang-dalam, lean saja yang dapat dipisahkan, dipangkas menjadi 1/8"" lemak, dimasak, dipanggang";215;32,08;9,59;-;-
17446;"Domba, Australia, impor, segar, kaki, lompat, tulang-dalam, hanya bersandar terpisah, dipangkas menjadi 1/8"" lemak, mentah";131;23,11;4,33;-;-
17447;"Domba, Australia, impor, segar, rak, panggang, Prancis, gundul, tulang-in, hanya lean terpisah, dipangkas menjadi 0"" lemak, dimasak, dipanggang";175;26,52;7,63;-;-
17448;"Domba, Australia, impor, segar, rak, dipanggang, Prancis, tulang-in, hanya lean terpisah, dipangkas menjadi 1/8"" lemak, dimasak, dipanggang";244;28,01;14,64;-;-
17449;Domba, Australia, impor, segar, lemak luar, dimasak;538;16,9;52,3;-;-
17450;Domba, Australia, impor, segar, lemak eksternal, mentah;487;12,59;48,5;-;-
17451;Domba, Australia, impor, segar, jahitan lemak, dimasak;554;13,81;54,72;1,55;-
17452;Domba, Australia, impor, segar, lemak jahitan, mentah;459;15,65;44,01;-;-
17453;"Domba, Australia, impor, segar, kaki, bawah, tanpa tulang, lemak dan lemak yang dapat dipisahkan, dipangkas hingga 1/8"" lemak, dimasak, dipanggang";219;27,54;12,04;-;-
17454;"Domba, Australia, impor, segar, kaki, bawah, tanpa tulang, ramping dan lemak terpisah, dipangkas menjadi 1/8"" lemak, mentah";187;20,97;11,43;-;-
17455;"Domba, Australia, impor, segar, kaki, hindshank, tumit, tulang-in, lemak dan lemak yang dapat dipisahkan, dipangkas hingga 1/8"" lemak, dimasak, direbus";204;29,52;9,5;-;-
17456;"Domba, Australia, impor, segar, kaki, hindshank, tumit, tulang-in, lemak dan lemak terpisah, dipangkas menjadi 1/8"" lemak, mentah";196;20,58;12,68;-;-
17457;"Domba, Australia, impor, segar, kaki, trotter off, tulang-dalam, lemak dan lemak yang dapat dipisahkan, dipangkas menjadi 1/8"" lemak, dimasak, dipanggang";226;30,15;11,64;0,08;-
17458;"Domba, Australia, impor, segar, kaki, trotter off, tulang-in, terpisah ramping dan lemak, dipangkas menjadi 1/8"" lemak, mentah";175;21,95;9,73;-;-
17459;"Domba, Australia, impor, segar, tenderloin, tanpa tulang, lemak dan lemak yang dapat dipisahkan, dipangkas hingga 1/8"" lemak, dimasak, dipanggang";187;30,87;7,02;-;-
17460;"Domba, Australia, impor, segar, tenderloin, tanpa tulang, lemak dan lemak yang dapat dipisahkan, dipangkas hingga 1/8"" lemak, mentah";143;23,23;5,52;-;-
17461;"Domba, Australia, impor, segar, tulang iga, Prancis, gundul, tulang-in, hanya lean terpisah, dipangkas menjadi 0"" lemak, dimasak, panggang";236;33,17;11,5;-;-
17462;"Domba, Australia, impor, segar, rak, panggang, dipanggang, digunduli, tulang-dalam, lemak dan lemak yang dapat dipisahkan, dipangkas hingga 0"" lemak, dimasak, dipanggang";193;25,95;9,91;-;-
17463;"Domba, Australia, impor, segar, rak, panggang, Prancis, tulang-in, lemak dan terpisah, dipangkas menjadi 1/8"" lemak, dimasak, dipanggang";291;25,96;20,77;-;-
17464;"Domba, Australia, impor, segar, iga, Prancis, gundul, tulang, lemak dan lemak yang dapat dipisahkan, dipangkas hingga 0"" lemak, dimasak, dipanggang";276;30,9;16,96;-;-
18001;Bagel, polos, diperkaya, dengan kalsium propionat (termasuk bawang, apiun, wijen);264;10,56;1,32;52,38;1,6
18002;Bagel, tawar, diperkaya, dengan kalsium propionat (termasuk bawang, apiun, wijen), dipanggang;287;11,14;1,43;57,39;1,8
18003;Bagel, telur;278;10,6;2,1;53;2,3
18005;Bagel, kayu manis-kismis;274;9,8;1,7;55,2;2,3
18006;Bagel, kayu manis, kismis, dipanggang;294;10,6;1,8;59,3;2,5
18007;Bagel, oat bran;255;10,7;1,2;53,3;3,6
18009;Biskuit, polos atau buttermilk, beku, dipanggang;338;6,2;11,03;53,87;1,3
18010;Biskuit, polos atau buttermilk, campuran kering;428;8;15,4;63,4;2,1
18011;Biskuit, polos atau buttermilk, campuran kering, disiapkan;335;7,3;12,1;48,4;1,8
18012;Biskuit, polos atau buttermilk, adonan dingin, lemak rendah;270;6,7;7,83;43,7;2
18013;Biskuit, polos atau buttermilk, adonan dingin, lemak rendah, dipanggang;319;7,8;9,1;51,6;2,3
18014;Biskuit, polos atau buttermilk, adonan dingin, lemak lebih tinggi;307;6,66;10,58;46,32;0,7
18015;Biskuit, polos atau buttermilk, adonan dingin, lemak lebih tinggi, dipanggang;324;6,79;11,22;49,05;2,8
18016;Biskuit, polos atau buttermilk, dibuat dari resep;353;7;16,3;44,6;1,5
18017;Biskuit, campuran gandum, adonan dingin;263;6,1;5,6;47,4;-
18019;Roti, pisang, dibuat dari resep, dibuat dengan margarin;326;4,3;10,5;54,6;1,1
18021;Roti, boston brown, kalengan;195;5,2;1,5;43,3;4,7
18022;Roti, roti jagung, campuran kering, diperkaya (termasuk campuran jagung muffin);418;7;12,2;69,5;6,5
18023;Roti, roti jagung, campuran kering, disiapkan dengan susu 2%, margarin 80%, dan telur;330;6,59;9,58;54,46;2,3
18024;Roti, roti jagung, dibuat dari resep, dibuat dengan susu rendah lemak (2%);266;6,7;7,1;43,5;-
18025;Roti, gandum pecah;260;8,7;3,9;49,5;5,5
18027;Roti, telur;287;9,5;6;47,8;2,3
18028;Roti, telur, dipanggang;315;10,5;6,6;52,6;2,5
18029;Roti, perancis atau vienna (termasuk penghuni pertama);272;10,75;2,42;51,88;2,2
18030;Roti, perancis atau vienna, dipanggang (termasuk penghuni pertama);319;13;2,14;61,93;3,1
18032;Roti, soda Irlandia, dibuat dari resep;290;6,6;5;56;2,6
18033;Roti, italia;271;8,8;3,5;50,1;3,2
18036;Roti, multi-gandum, panggang (termasuk gandum);288;14,52;4,6;47,11;8,1
18037;Roti, dedak gandum;236;10,4;4,4;39,8;4,5
18038;Roti, dedak gandum, dipanggang;259;11,4;4,8;43,7;4,9
18039;Roti, oatmeal;269;8,4;4,4;48,5;4
18040;Roti, oatmeal, dipanggang;292;9,2;4,8;52,7;4,3
18041;Roti, pita, putih, diperkaya;275;9,1;1,2;55,7;2,2
18042;Roti, pita, gandum utuh;262;9,8;1,71;55,89;6,1
18043;Roti, protein (termasuk gluten);245;12,1;2,2;43,8;3
18044;Roti, pumpernickel;250;8,7;3,1;47,5;6,5
18045;Roti, pumpernickel, dipanggang;275;9,5;3,4;52,2;7,1
18047;Roti, kismis, diperkaya;274;7,9;4,4;52,3;4,3
18048;Roti, kismis, diperkaya, dipanggang;297;8,6;4,8;56,9;4,7
18049;Roti, rendah kalori, bekatul gandum;201;8;3,2;41,3;12
18050;Roti, dikurangi kalori, bekatul gandum, dipanggang;239;9,5;3,8;49,2;14,3
18051;Roti, dikurangi kalori, oatmeal;210;7,6;3,5;43,3;-
18053;Roti, dikurangi kalori, gandum hitam;203;9,1;2,9;40,5;12
18055;Roti, dikurangi kalori, gandum;217;13,32;2,92;42,47;11,1
18057;Roti, dikurangi kalori, putih;207;8,7;2,5;44,3;9,7
18059;Roti, bekatul;243;8,9;4,6;43,5;4,9
18060;Roti, gandum hitam;259;8,5;3,3;48,3;5,8
18061;Roti, gandum hitam, panggang;284;9,4;3,6;53,1;6,4
18064;Roti, gandum;274;10,67;4,53;47,54;4
18065;Roti, gandum, dipanggang;313;12,96;4,27;55,77;4,7
18066;Roti, butir gandum;248;8,8;3,4;47,8;4
18069;Roti, putih, disiapkan secara komersial (termasuk remah roti lunak);266;8,85;3,33;49,42;2,7
18070;Roti, putih, disiapkan secara komersial, dipanggang;290;9;4;54,5;2,9
18071;Roti, putih, dibuat dari resep, dibuat dengan susu kering tanpa lemak;274;7,7;2,6;53,6;2
18073;Roti, putih, dibuat dari resep, dibuat dengan susu rendah lemak (2%);285;7,9;5,7;49,6;2
18075;Roti, gandum utuh, disiapkan secara komersial;252;12,45;3,5;42,71;6
18076;Roti, gandum utuh, disiapkan secara komersial, dipanggang;306;16,27;4,07;51,16;7,5
18077;Roti, gandum utuh, dibuat dari resep;278;8,4;5,4;51,4;6
18078;Roti, gandum utuh, dibuat dari resep, dipanggang;305;9,2;5,9;56,4;6,7
18079;Remah roti, dikeringkan, parut, tawar;395;13,35;5,3;71,98;4,5
18080;Sticks roti, polos;412;12;9,5;68,4;3
18081;Isian roti, roti, campuran kering;386;11;3,4;76,2;3,2
18082;Isian roti, roti, campuran kering, disiapkan;195;2,73;12,05;18,84;0,8
18084;Isian roti, roti jagung, campuran kering;389;10;4,2;76,7;14,3
18085;Isian roti, roti jagung, campuran kering, disiapkan;179;2,9;8,8;21,9;2,9
18086;Kue, angelfood, disiapkan secara komersial;258;5,9;0,8;57,8;1,5
18087;Kue, angelfood, campuran kering;366;6,4;0,27;86,13;0,5
18088;Kue, angelfood, campuran kering, disiapkan;257;6,1;0,3;58,7;0,2
18090;Kue, boston cream pie, disiapkan secara komersial;252;2,4;8,5;42,9;1,4
18092;Kue, jenis puding, wortel, campuran kering;415;5,1;9,8;79,2;-
18095;Kue, cherry fudge dengan chocolate frosting;264;2,4;12,5;38;0,5
18096;Kue, coklat, disiapkan secara komersial dengan cokelat Frostings, di dalam toko roti;389;3,48;20,05;52,84;2,2
18097;Kue, jenis puding, cokelat, campuran kering;391;4,6;8,14;80,16;2,3
18101;Kue, cokelat, dibuat dari resep tanpa hiasan;371;5,3;15,1;53,4;1,6
18102;Kue, putih, disiapkan dari resep dengan frosting kelapa;356;4,4;10,3;63,2;1
18103;Coffeecake, keju;339;7;15,2;44,3;1
18104;Coffeecake, kayu manis dengan topping remah, disiapkan secara komersial, diperkaya;418;6,8;23,3;46,7;2
18105;Coffeecake, diisi creme dengan chocolate frosting;331;5;10,8;53,8;2
18106;Coffeecake, buah;311;5,2;10,2;51,5;2,5
18107;Coffeecake, kayu manis dengan topping remah, campuran kering;436;4,8;12;77,7;1,8
18108;Coffeecake, kayu manis dengan topping remah, campuran kering, disiapkan;318;5,5;9,6;52,8;1,2
18110;Kue, kue buah, disiapkan secara komersial;324;2,9;9,1;61,6;3,7
18112;Kue, jenis puding, cokelat Jerman, campuran kering;350;4,17;3,24;81,25;2,1
18114;Kue, roti jahe, campuran kering;437;4,4;13,8;74,6;1,7
18116;Kue, roti jahe, disiapkan dari resep;356;3,9;16,4;49,2;-
18117;Kue, jenis puding, marmer, campuran kering;416;3,4;11,7;79,5;2,9
18119;Kue, nanas terbalik, disiapkan dari resep;319;3,5;12,1;50,5;0,8
18120;Kue, pon, disiapkan secara komersial, mentega (termasuk segar dan beku);353;5;13,96;53,64;0,6
18121;Kue, pound, disiapkan secara komersial, selain semua mentega, diperkaya;389;5,2;17,9;52,5;1
18126;Kue, kue pendek, biskuit, disiapkan dari resep;346;6,1;14,2;48,5;-
18127;Kue, kue camilan, diisi creme, cokelat dengan hiasan;399;3,63;15,93;60,31;3,2
18128;Kue, kue camilan, diisi creme, spons;374;3,47;11,54;64,03;1
18131;Kue, putih, campuran kering, makanan khusus (termasuk rasa lemon);397;3;8,4;79,6;-
18133;Kue, spon, disiapkan secara komersial;290;5,4;2,7;61;0,5
18134;Kue, spons, disiapkan dari resep;297;7,3;4,3;57,7;-
18135;Kue, jenis puding, putih, diperkaya, campuran kering;423;3,9;9,5;80,9;0,7
18139;Kue, putih, dibuat dari resep tanpa hiasan;357;5,4;12,4;57,2;0,8
18140;Kue, kuning, disiapkan secara komersial, dengan cokelat Frostings, di dalam roti;379;3,16;17,75;55,36;1,5
18141;Kue, kuning, disiapkan secara komersial, dengan vanilla frosting;391;2,99;17,91;56,2;0,3
18142;Kue, jenis puding, kuning, campuran kering;423;4;9,8;80;0,7
18144;Kue, kuning, diperkaya, campuran kering;374;3,7;3,5;81,92;1,2
18146;Kue, kuning, dibuat dari resep tanpa hiasan;361;5,3;14,6;53;0,7
18147;Cheesecake disiapkan secara komersial;321;5,5;22,5;25,5;0,4
18148;Kue keju dibuat dari campuran, jenis tanpa panggang;274;5,5;12,7;35,5;1,9
18151;Kue, brownies, disiapkan secara komersial;405;4,8;16,3;63,9;2,1
18152;Kue, brownies, campuran kering, teratur;434;4;14,9;76,6;-
18154;Kue, brownies, dibuat dari resep;466;6,2;29,1;50,2;-
18155;Kue, mentega, disiapkan secara komersial, diperkaya;467;6,1;18,8;68,9;0,8
18156;Kue, fudge, jenis kue (termasuk kue troli);349;5;3,7;78,3;2,8
18157;Kue kering, kue cokelat;433;6,6;14,2;72,7;3,4
18158;Cookies, chocolate chip, disiapkan secara komersial, teratur, lebih rendah lemak;451;5,97;17,91;67,49;3
18159;Cookies, chocolate chip, disiapkan secara komersial, teratur, lebih tinggi lemak, diperkaya;492;5,1;24,72;65,36;2
18160;Kue kering, chip coklat, disiapkan secara komersial, jenis lunak;444;3,63;19,77;65,75;1,8
18161;Kue kering, chip coklat, campuran kering;497;4,6;25,2;66,1;-
18163;Kue, chip coklat, adonan dingin;451;3,98;21,33;61,02;1,5
18164;Kue, chip coklat, adonan dingin, dipanggang;492;4,9;22,6;68,2;1,7
18165;Cookies, chocolate chip, dibuat dari resep, dibuat dengan margarin;488;5,7;28,3;58,4;2,8
18166;Kue kering, roti lapis coklat, dengan isian creme, teratur;464;5,21;19,14;71;2,9
18167;Kue kering, roti lapis coklat, dengan isian creme, biasa, dilapisi cokelat;481;3,6;26,4;66,4;5,2
18168;Kue kering, roti lapis coklat, dengan isian creme ekstra;497;4,33;24,52;68,2;2,7
18170;Kue, bilah ara;348;3,7;7,3;70,9;4,6
18171;Kue, keberuntungan;378;4,2;2,7;84;1,6
18172;Kue, roti jahe;416;5,6;9,8;76,9;2,2
18173;Kue kering, biskuit graham, polos atau madu (termasuk kayu manis);430;6,69;10,6;77,66;3,4
18174;Kue kering, biskuit graham, dilapisi cokelat;500;4;25,8;66,78;2,2
18175;Cookies, ladyfingers, dengan jus lemon dan kulitnya;365;10,6;9,1;59,7;1
18176;Kue, marshmallow, dilapisi cokelat (termasuk kue marshmallow);421;4;16,9;67,7;2
18177;Kue, sirup gula;430;5,6;12,8;73,8;1
18178;Kue, oatmeal, disiapkan secara komersial, teratur;450;6,2;18,1;68,7;2,8
18179;Kue, oatmeal, olahan komersial, jenis lunak;409;6,1;14,7;65,7;2,7
18180;Kue kering, oatmeal, campuran kering;462;6,5;19,2;67,3;-
18182;Kue, oatmeal, adonan dingin;424;5,4;18,9;59,1;2,5
18183;Kue, oatmeal, adonan dingin, dipanggang;471;6;21;65,7;2,8
18184;Kue kering, oatmeal, dibuat dari resep, dengan kismis;435;6,5;16,2;68,4;-
18185;Kue, selai kacang, disiapkan secara komersial, teratur;473;8,92;23,82;58,15;2,1
18186;Kue, selai kacang, disiapkan secara komersial, jenis lunak;457;5,3;24,4;57,7;1,7
18187;Kue, selai kacang, adonan dingin;458;8,2;25;52,1;1,1
18188;Kue, selai kacang, adonan dingin, dipanggang;503;9,1;27,5;57,3;1,2
18189;Kue kering, selai kacang, dibuat dari resep;475;9;23,8;58,9;-
18190;Kue kering, roti lapis selai kacang, biasa;478;8,8;21,1;65,6;1,9
18191;Kue, kismis, tipe lunak;401;4,1;13,6;68;1,2
18192;Kue kering, roti lapis, disiapkan secara komersial, polos;514;5,37;26,22;63,78;1,3
18193;Kue, kue, disiapkan secara komersial, pecan;542;4,9;32,5;58,3;1,8
18196;Kue, brownies, campuran kering, bebas gula;426;2,9;12,5;80,4;4,2
18198;Kue kering, keping coklat, disiapkan secara komersial, makanan khusus;450;3,9;16,8;73,4;1,6
18199;Kue kering, roti lapis coklat, dengan isian creme, diet khusus;461;4,5;22,1;68;4,1
18200;Kue kering, oatmeal, disiapkan secara komersial, makanan khusus;449;4,8;18;69,9;2,9
18201;Kue kering, roti lapis selai kacang, makanan khusus;535;10;34;50,8;-
18202;Kue kering, wafer gula, dengan isian creme, bebas gula;531;3,57;28,57;66,26;14,3
18204;Kue, gula, disiapkan secara komersial, reguler (termasuk vanila);464;5,35;19,55;67,34;1,3
18205;Kue, gula, adonan dingin;436;4;19,48;61,22;0,9
18206;Kue, gula, adonan dingin, dipanggang;489;4,7;23,1;65,6;0,9
18208;Kue, gula, dibuat dari resep, dibuat dengan margarin;472;5,9;23,4;60;1,2
18209;Cookies, wafer gula dengan isian creme, reguler;502;3,84;23,24;70,64;1,6
18210;Kue kering, sandwich vanila dengan isian creme;483;4,5;20;72,1;1,5
18211;Puff pastry, beku, siap dipanggang, dipanggang;558;7,4;38,5;45,7;1,5
18212;Kue kering, wafer vanila, lemak rendah;441;5;15,2;73,6;1,9
18213;Kue, wafer vanila, lemak lebih tinggi;455;4,9;16,41;72,6;1,6
18214;Kerupuk, keju, reguler;489;10,93;22,74;59,42;2,3
18215;Kerupuk, keju, roti isi dengan selai kacang;496;12,41;25,12;56,74;3,4
18216;Kerupuk, keripik roti, gandum hitam;366;7,9;1,3;82,2;16,5
18217;Kerupuk, matzo, polos;395;10;1,4;83,7;3
18218;Kerupuk, matzo, telur;391;12,3;2,1;78,6;2,8
18219;Kerupuk, matzo, gandum utuh;351;13,1;1,5;78,9;11,8
18220;Kerupuk, roti bakar melba, polos;390;12,1;3,2;76,6;6,3
18221;Kerupuk, roti bakar melba, gandum hitam (termasuk pumpernickel);389;11,6;3,4;77,3;8
18222;Kerupuk, roti bakar melba, gandum;374;12,9;2,3;76,4;7,4
18223;Kerupuk, susu;446;7,6;13,77;71,73;3,4
18224;Kerupuk, roti panggang rusk;407;13,5;7,2;72,3;-
18225;Kerupuk, gandum hitam, jenis sandwich dengan isian keju;481;9,2;22,3;60,8;3,6
18226;Kerupuk, gandum hitam, wafer, polos;334;9,6;0,9;80,4;22,9
18227;Kerupuk, gandum hitam, wafer, dibumbui;381;9;9,2;73,8;20,9
18228;Kerupuk, asin (termasuk tiram, soda, sup);418;9,46;8,64;74,05;2,8
18229;Kerupuk, tipe Makanan Ringan standar, teratur;510;6,64;26,43;61,3;2,3
18230;Kerupuk, jenis Makanan Ringan standar, sandwich, dengan isian keju;477;9,3;21,1;61,7;1,9
18231;Kerupuk, jenis Makanan Ringan standar, roti lapis, dengan isian selai kacang;494;11,47;24,54;58,38;2,3
18232;Kerupuk, gandum, reguler;455;7,3;16,4;70,73;6,9
18233;Kerupuk, gandum, sandwich, dengan isian keju;497;9,8;25;58,2;3,1
18234;Kerupuk, gandum, roti isi, dengan isian selai kacang;495;13,5;26,7;53,8;4,4
18235;Kerupuk, gandum utuh;427;10,58;14,13;69,55;10,3
18236;Makan cracker;383;9,3;1,7;80,9;2,6
18237;Kulit kepulan krim, dibuat dari resep;360;9;25,9;22,8;0,8
18239;Croissant, mentega;406;8,2;21;45,8;2,6
18240;Croissant, apel;254;7,4;8,7;37,1;2,5
18241;Croissant, keju;414;9,2;20,9;47;2,6
18242;Crouton, polos;407;11,9;6,6;73,5;5,1
18243;Croutons, berpengalaman;465;10,8;18,3;63,5;5
18244;Kue Denmark, kayu manis, diperkaya;403;7;22,4;44,6;1,3
18245;Kue Denmark, keju;374;8;21,9;37,2;1
18246;Kue Denmark, buah, diperkaya (termasuk apel, kayu manis, kismis, lemon, raspberry, stroberi);371;5,4;18,5;47,8;1,9
18247;Kue Denmark, kacang (termasuk almond, kismis, kacang kayu manis);430;7,1;25,2;45,7;2
18248;Donat, jenis kue, polos (termasuk tidak bergula, kuno);434;5,31;24,93;47,06;1,7
18249;Donat, jenis kue, polos, dilapisi cokelat atau beku;452;4,93;25,25;51,33;1,9
18250;Donat, jenis kue, polos, bergula, atau berkaca;426;5,2;22,9;50,8;1,5
18251;Donat, jenis kue, cokelat, bergula atau berkaca;417;4,5;19,9;57,4;2,2
18253;Donat, kerupuk perancis, berkaca;412;3,1;18,3;59,5;1,2
18254;Donat, beragi ragi, dengan isian creme;361;6,4;24,5;30;0,8
18255;Donat, beragi-ragi, berlapis kaca, diperkaya (termasuk roti madu);421;6,14;22,7;47,93;2,1
18256;Donat, beragi-ragi, dengan isian jeli;340;5,9;18,7;39;0,9
18258;Muffin Inggris, polos, diperkaya, dengan ca prop (termasuk penghuni pertama);227;8,87;1,69;44,17;3,5
18259;Muffin Inggris, polos, panggang, diperkaya, dengan kalsium propionat (termasuk penghuni pertama);270;10,32;2,02;52,65;2,8
18260;Muffin Inggris, campuran gandum (termasuk granola);235;9,1;1,8;46,3;2,8
18261;Muffin Inggris, campuran-biji-bijian, panggang (termasuk granola);255;9,9;1,9;50,3;3
18262;Muffin Inggris, kismis-kayu manis (termasuk apel-kayu manis);240;7,91;1,8;48,1;2,6
18263;Muffin Inggris, kismis-kayu manis, panggang (termasuk apel-kayu manis);276;8,87;2,21;55,04;3
18264;Muffin Inggris, gandum;223;8,7;2;44,8;4,6
18265;Muffin Inggris, gandum, dipanggang;243;9,4;2,1;48,7;5
18266;Muffin Inggris, gandum utuh;203;8,8;2,1;40,4;6,7
18267;Muffin Inggris, gandum utuh, dipanggang;221;9,6;2,3;44,1;7,3
18268;Roti panggang Prancis, beku, siap panas;213;7,4;6,1;32,1;1,1
18269;Roti panggang Prancis, dibuat dari resep, dibuat dengan susu rendah lemak (2%);229;7,7;10,8;25;-
18270;Hush puppies, dibuat dari resep;337;7,7;13,5;46;2,8
18271;Kerucut es krim, kue atau jenis wafer;417;8,1;6,9;79;3
18272;Kerucut es krim, gula, jenis gulung;402;7,9;3,8;84,1;1,7
18273;Muffin, polos, dibuat dari resep, dibuat dengan susu rendah lemak (2%);296;6,9;11,4;41,4;2,7
18274;Muffin, blueberry, disiapkan secara komersial (termasuk mini-muffin);375;4,49;16,07;53;1,1
18275;Muffin, blueberry, campuran kering;293;3,48;3,25;61;1,4
18277;Muffin, blueberry, tipe pemanggang roti;313;4,6;9,5;53,3;1,8
18278;Muffin, blueberry, dibuat dari resep, dibuat dengan susu rendah lemak (2%);285;6,5;10,8;40,7;-
18279;Muffin, jagung, disiapkan secara komersial;305;5,9;8,4;51;3,4
18280;Muffin, jagung, campuran kering, disiapkan;321;7,4;10,2;49,1;2,4
18281;Muffin, jagung, tipe pemanggang roti;346;5,3;11,3;57,9;1,6
18282;Muffin, jagung, dibuat dari resep, dibuat dengan susu rendah lemak (2%);316;7,1;12,3;44,2;-
18283;Muffin, oat bran;270;7;7,4;48,3;4,6
18284;Muffin, dedak gandum, campuran kering;396;7,1;12;73;-
18288;Pancake polos, beku, siap panas (termasuk buttermilk);233;5,23;6,83;37,75;1
18289;Panekuk, biasa, campuran kering, lengkap (termasuk buttermilk);368;9,77;3,1;73,65;2,9
18290;Panekuk, biasa, campuran kering, lengkap, disiapkan;194;5,2;2,5;36,7;1,3
18291;Pancake, polos, campuran kering, tidak lengkap (termasuk buttermilk);355;10;1,7;73,6;5,4
18292;Panekuk, biasa, campuran kering, tidak lengkap, disiapkan;218;7,8;7,7;28,9;1,9
18293;Panekuk, polos, dibuat dari resep;227;6,4;9,7;28,3;-
18294;Panekuk, blueberry, dibuat dari resep;222;6,1;9,2;29;-
18295;Panekuk, soba, campuran kering, tidak lengkap;340;10,9;2,7;71,3;8,5
18297;Panekuk, makanan khusus, campuran kering;349;8,9;1,4;73,9;-
18299;Panekuk, gandum utuh, campuran kering, tidak lengkap;344;12,8;1,5;71;-
18300;Panekuk, gandum utuh, campuran kering, tidak lengkap, disiapkan;208;8,5;6,5;29,4;2,8
18301;Pai, apel, disiapkan secara komersial, tepung yang diperkaya;237;1,9;11;34;1,6
